"Order.Date","Year","Region","State","Category","Sub.Category","Segment","Ship.Mode","Sales","Profit","Discount","Quantity","Profit_Margin","Loss_Flag"
2014-04-16,2014,"South","North Carolina","Office Supplies","Paper","Consumer","Standard Class",16,5.4432,0.2,3,0.3402,"Profit"
2014-04-16,2014,"Central","Texas","Office Supplies","Paper","Home Office","Standard Class",21,7.2576,0.2,4,0.3456,"Profit"
2014-04-17,2014,"West","California","Office Supplies","Appliances","Home Office","Standard Class",41,12.222,0,3,0.29809756097561,"Profit"
2014-04-17,2014,"West","California","Office Supplies","Storage","Consumer","Standard Class",206,2.0592,0,4,0.00999611650485437,"Profit"
2014-04-17,2014,"South","Alabama","Office Supplies","Supplies","Corporate","First Class",477,9.5448,0,4,0.0200100628930818,"Profit"
2014-04-17,2014,"South","Alabama","Technology","Accessories","Corporate","First Class",26,1.5588,0,2,0.0599538461538461,"Profit"
2014-04-17,2014,"Central","Texas","Office Supplies","Binders","Consumer","Standard Class",3,-4.7784,0.8,1,-1.5928,"Loss"
2014-04-17,2014,"Central","Texas","Office Supplies","Binders","Consumer","Standard Class",26,-44.2782,0.8,3,-1.70300769230769,"Loss"
2014-04-17,2014,"East","Ohio","Office Supplies","Binders","Consumer","Standard Class",14,-10.054,0.7,5,-0.718142857142857,"Loss"
2014-04-17,2014,"West","California","Furniture","Bookcases","Consumer","Standard Class",103,-6.049,0.15,1,-0.0587281553398058,"Loss"
2014-04-17,2014,"Central","Illinois","Office Supplies","Art","Home Office","Standard Class",17,2.065,0.2,5,0.121470588235294,"Profit"
2014-04-17,2014,"Central","Texas","Office Supplies","Storage","Consumer","Standard Class",33,-7.7292,0.2,2,-0.234218181818182,"Loss"
2014-04-18,2014,"West","California","Office Supplies","Paper","Consumer","Standard Class",28,13.5072,0,3,0.4824,"Profit"
2014-04-18,2014,"West","California","Office Supplies","Fasteners","Consumer","Standard Class",11,3.597,0,5,0.327,"Profit"
2014-04-18,2014,"West","California","Office Supplies","Labels","Consumer","Standard Class",23,11.2896,0,8,0.490852173913043,"Profit"
2014-04-18,2014,"West","California","Office Supplies","Labels","Consumer","Standard Class",7,3.4686,0,2,0.495514285714286,"Profit"
2014-04-18,2014,"West","California","Technology","Accessories","Consumer","Standard Class",275,46.7313,0,11,0.169932,"Profit"
2014-04-18,2014,"West","Colorado","Technology","Machines","Home Office","Standard Class",2550,-3399.98,0.7,5,-1.33332549019608,"Loss"
2014-04-18,2014,"West","Colorado","Office Supplies","Binders","Home Office","Standard Class",9,-6.5736,0.7,6,-0.7304,"Loss"
2014-04-18,2014,"West","Colorado","Office Supplies","Binders","Home Office","Standard Class",22,-15.8356,0.7,2,-0.7198,"Loss"
2014-04-18,2014,"West","Colorado","Office Supplies","Binders","Home Office","Standard Class",12,-9.223,0.7,5,-0.768583333333333,"Loss"
2014-04-18,2014,"West","Colorado","Office Supplies","Paper","Home Office","Standard Class",21,7.2576,0.2,4,0.3456,"Profit"
2014-04-18,2014,"Central","Illinois","Office Supplies","Storage","Corporate","Standard Class",195,-43.9056,0.2,4,-0.225156923076923,"Loss"
2014-04-18,2014,"East","Pennsylvania","Furniture","Furnishings","Consumer","First Class",60,5.2773,0.2,3,0.087955,"Profit"
2014-04-18,2014,"West","California","Furniture","Chairs","Consumer","Standard Class",218,-19.1058,0.2,3,-0.0876412844036697,"Loss"
2014-04-21,2014,"Central","Michigan","Office Supplies","Binders","Consumer","Standard Class",37,18.28,0,4,0.494054054054054,"Profit"
2014-04-21,2014,"Central","Michigan","Office Supplies","Binders","Consumer","Standard Class",147,70.4928,0,7,0.479542857142857,"Profit"
2014-04-21,2014,"Central","Illinois","Furniture","Chairs","Consumer","Standard Class",317,-18.1176,0.3,3,-0.0571533123028391,"Loss"
2014-04-21,2014,"Central","Illinois","Furniture","Furnishings","Consumer","Standard Class",15,-6.188,0.6,5,-0.412533333333333,"Loss"
2014-04-21,2014,"Central","Illinois","Furniture","Furnishings","Home Office","Standard Class",44,-52.17,0.6,2,-1.18568181818182,"Loss"
2014-04-21,2014,"East","Ohio","Technology","Phones","Home Office","First Class",122,-24.4764,0.4,3,-0.200626229508197,"Loss"
2014-04-21,2014,"East","Ohio","Office Supplies","Binders","Home Office","First Class",9,-6.38,0.7,5,-0.708888888888889,"Loss"
2014-04-21,2014,"Central","Illinois","Office Supplies","Art","Consumer","Standard Class",16,3.546,0.2,2,0.221625,"Profit"
2014-04-21,2014,"East","Ohio","Office Supplies","Storage","Home Office","First Class",849,-21.2136,0.2,4,-0.0249865724381625,"Loss"
2014-04-21,2014,"East","Pennsylvania","Furniture","Furnishings","Corporate","First Class",52,10.3936,0.2,2,0.199876923076923,"Profit"
2014-04-21,2014,"East","Pennsylvania","Furniture","Furnishings","Corporate","First Class",42,9.5418,0.2,3,0.227185714285714,"Profit"
2014-04-21,2014,"East","Pennsylvania","Office Supplies","Storage","Corporate","First Class",333,33.2704,0.2,1,0.0999111111111111,"Profit"
2014-04-21,2014,"East","Pennsylvania","Office Supplies","Storage","Corporate","First Class",51,5.7753,0.2,3,0.113241176470588,"Profit"
2014-04-22,2014,"East","Maryland","Furniture","Chairs","Consumer","First Class",909,227.205,0,9,0.249950495049505,"Profit"
2014-04-22,2014,"West","Washington","Furniture","Furnishings","Consumer","First Class",163,34.146,0,3,0.209484662576687,"Profit"
2014-04-22,2014,"West","Washington","Technology","Accessories","Consumer","First Class",12,3.462,0,1,0.2885,"Profit"
2014-04-22,2014,"Central","Texas","Office Supplies","Appliances","Consumer","Second Class",97,-243.16,0.8,4,-2.50680412371134,"Loss"
2014-04-22,2014,"Central","Texas","Office Supplies","Binders","Consumer","Standard Class",3,-4.7145,0.8,3,-1.5715,"Loss"
2014-04-22,2014,"Central","Texas","Office Supplies","Binders","Consumer","Standard Class",3,-4.9878,0.8,3,-1.6626,"Loss"
2014-04-22,2014,"Central","Texas","Office Supplies","Paper","Corporate","First Class",21,7.2576,0.2,4,0.3456,"Profit"
2014-04-22,2014,"Central","Texas","Technology","Accessories","Corporate","First Class",48,8.3958,0.2,3,0.1749125,"Profit"
2014-04-23,2014,"South","Georgia","Office Supplies","Storage","Consumer","Standard Class",675,87.7578,0,3,0.130011555555556,"Profit"
2014-04-23,2014,"West","California","Furniture","Furnishings","Consumer","First Class",18,6.2152,0,2,0.345288888888889,"Profit"
2014-04-23,2014,"East","Pennsylvania","Furniture","Furnishings","Home Office","Standard Class",254,0,0.2,3,0,"Profit"
2014-04-24,2014,"East","New York","Office Supplies","Supplies","Consumer","First Class",55,15.372,0,5,0.279490909090909,"Profit"
2014-04-24,2014,"East","New York","Office Supplies","Appliances","Consumer","Standard Class",122,35.3626,0,2,0.28985737704918,"Profit"
2014-04-24,2014,"East","New York","Office Supplies","Supplies","Consumer","Standard Class",123,36.813,0,7,0.299292682926829,"Profit"
2014-04-24,2014,"Central","Indiana","Technology","Accessories","Consumer","Second Class",155,55.9224,0,6,0.360789677419355,"Profit"
2014-04-24,2014,"West","California","Furniture","Furnishings","Consumer","Second Class",66,26.544,0,7,0.402181818181818,"Profit"
2014-04-24,2014,"West","California","Furniture","Furnishings","Consumer","Second Class",24,7.9662,0,2,0.331925,"Profit"
2014-04-24,2014,"East","Ohio","Office Supplies","Binders","Corporate","First Class",12,-7.84,0.7,5,-0.653333333333333,"Loss"
2014-04-24,2014,"South","Tennessee","Furniture","Bookcases","Home Office","Standard Class",387,-14.5176,0.2,4,-0.0375131782945736,"Loss"
2014-04-24,2014,"South","Tennessee","Furniture","Furnishings","Home Office","Standard Class",78,-11.6928,0.2,3,-0.149907692307692,"Loss"
2014-04-24,2014,"South","Tennessee","Office Supplies","Labels","Home Office","Standard Class",3,1.05,0.2,1,0.35,"Profit"
2014-04-24,2014,"South","Tennessee","Technology","Accessories","Home Office","Standard Class",45,11.9196,0.2,2,0.26488,"Profit"
2014-04-24,2014,"West","Colorado","Furniture","Furnishings","Consumer","First Class",12,3.3534,0.2,3,0.27945,"Profit"
2014-04-24,2014,"West","Colorado","Office Supplies","Envelopes","Consumer","First Class",19,7.008,0.2,2,0.368842105263158,"Profit"
2014-04-24,2014,"East","Ohio","Office Supplies","Paper","Corporate","First Class",5,1.8704,0.2,1,0.37408,"Profit"
2014-04-24,2014,"West","California","Office Supplies","Binders","Consumer","Second Class",93,30.186,0.2,6,0.32458064516129,"Profit"
2014-04-25,2014,"West","California","Office Supplies","Fasteners","Home Office","Standard Class",2,0.6516,0,1,0.3258,"Profit"
2014-04-25,2014,"East","Rhode Island","Technology","Accessories","Corporate","First Class",70,4.8986,0,2,0.06998,"Profit"
2014-04-25,2014,"East","Pennsylvania","Office Supplies","Binders","Corporate","First Class",1,-0.99,0.7,2,-0.99,"Loss"
2014-04-25,2014,"East","Pennsylvania","Office Supplies","Binders","Corporate","First Class",8,-5.7638,0.7,2,-0.720475,"Loss"
2014-04-25,2014,"Central","Illinois","Office Supplies","Binders","Consumer","Standard Class",10,-18.2525,0.8,5,-1.82525,"Loss"
2014-04-25,2014,"West","Arizona","Technology","Phones","Consumer","First Class",552,34.5,0.2,10,0.0625,"Profit"
2014-04-25,2014,"Central","Illinois","Office Supplies","Storage","Consumer","Standard Class",73,-18.196,0.2,1,-0.249260273972603,"Loss"
2014-04-25,2014,"South","Florida","Office Supplies","Storage","Corporate","Standard Class",114,-21.294,0.2,2,-0.186789473684211,"Loss"
2014-04-25,2014,"East","Pennsylvania","Office Supplies","Appliances","Corporate","First Class",99,12.41,0.2,2,0.125353535353535,"Profit"
2014-04-26,2014,"West","California","Office Supplies","Paper","Consumer","Standard Class",19,8.763,0,3,0.461210526315789,"Profit"
2014-04-26,2014,"West","California","Technology","Accessories","Consumer","Second Class",108,22.6737,0,3,0.209941666666667,"Profit"
2014-04-26,2014,"West","California","Furniture","Bookcases","Consumer","Second Class",345,28.4102,0.15,7,0.0823484057971015,"Profit"
2014-04-26,2014,"South","Tennessee","Office Supplies","Art","Home Office","First Class",42,5.256,0.2,9,0.125142857142857,"Profit"
2014-04-26,2014,"South","Tennessee","Office Supplies","Art","Home Office","First Class",68,6.792,0.2,5,0.0998823529411765,"Profit"
2014-04-26,2014,"West","Arizona","Office Supplies","Art","Consumer","Standard Class",9,0.6672,0.2,4,0.0741333333333333,"Profit"
2014-04-26,2014,"West","California","Office Supplies","Binders","Consumer","Second Class",14,4.5188,0.2,2,0.322771428571429,"Profit"
2014-04-26,2014,"West","California","Office Supplies","Binders","Consumer","Standard Class",73,27.504,0.2,3,0.376767123287671,"Profit"
2014-04-27,2014,"West","Washington","Office Supplies","Labels","Home Office","Standard Class",39,19.2472,0,8,0.493517948717949,"Profit"
2014-04-27,2014,"West","Washington","Office Supplies","Paper","Home Office","Standard Class",20,9.3564,0,3,0.46782,"Profit"
2014-04-27,2014,"Central","Texas","Furniture","Furnishings","Consumer","First Class",2,-1.4413,0.6,1,-0.72065,"Loss"
2014-04-28,2014,"West","California","Office Supplies","Art","Consumer","First Class",47,12.298,0,2,0.261659574468085,"Profit"
2014-04-28,2014,"West","California","Office Supplies","Art","Consumer","First Class",124,33.4584,0,4,0.269825806451613,"Profit"
2014-04-28,2014,"West","California","Office Supplies","Art","Consumer","First Class",12,5.6994,0,3,0.47495,"Profit"
2014-04-28,2014,"West","Washington","Furniture","Furnishings","Consumer","Standard Class",140,39.0824,0,7,0.27916,"Profit"
2014-04-28,2014,"Central","Texas","Furniture","Bookcases","Corporate","Standard Class",220,-42.1096,0.32,4,-0.191407272727273,"Loss"
2014-04-28,2014,"Central","Texas","Office Supplies","Labels","Corporate","Standard Class",33,11.592,0.2,4,0.351272727272727,"Profit"
2014-04-29,2014,"South","North Carolina","Office Supplies","Appliances","Consumer","Standard Class",28,5.265,0.2,3,0.188035714285714,"Profit"
2014-04-29,2014,"South","Florida","Technology","Phones","Consumer","Standard Class",752,84.5982,0.2,2,0.112497606382979,"Profit"
2014-04-29,2014,"East","Pennsylvania","Office Supplies","Art","Corporate","Standard Class",7,0.7704,0.2,2,0.110057142857143,"Profit"
2014-04-29,2014,"East","Pennsylvania","Office Supplies","Storage","Corporate","Standard Class",8,0.7336,0.2,1,0.0917,"Profit"
2014-04-30,2014,"East","New Jersey","Office Supplies","Labels","Consumer","Standard Class",5,2.4059,0,1,0.48118,"Profit"
2014-04-30,2014,"East","Ohio","Furniture","Tables","Corporate","Second Class",1048,-69.89,0.4,5,-0.0666889312977099,"Loss"
2014-05-01,2014,"West","California","Office Supplies","Art","Corporate","Standard Class",10,4.0098,0,2,0.40098,"Profit"
2014-05-01,2014,"West","California","Office Supplies","Envelopes","Corporate","Standard Class",31,14.9744,0,4,0.483045161290323,"Profit"
2014-05-01,2014,"West","California","Office Supplies","Paper","Home Office","Standard Class",164,80.3404,0,4,0.489880487804878,"Profit"
2014-05-01,2014,"East","New York","Office Supplies","Envelopes","Corporate","Second Class",63,28.332,0,4,0.449714285714286,"Profit"
2014-05-01,2014,"East","Connecticut","Office Supplies","Labels","Consumer","First Class",6,2.8224,0,2,0.4704,"Profit"
2014-05-01,2014,"West","California","Furniture","Furnishings","Corporate","Standard Class",65,21.4368,0,2,0.329796923076923,"Profit"
2014-05-01,2014,"East","Pennsylvania","Technology","Phones","Corporate","Standard Class",678,-158.102,0.4,5,-0.233188790560472,"Loss"
2014-05-01,2014,"East","Pennsylvania","Office Supplies","Binders","Corporate","Standard Class",14,-9.264,0.7,3,-0.661714285714286,"Loss"
2014-05-01,2014,"Central","Illinois","Office Supplies","Binders","Home Office","Standard Class",43,-69.3952,0.8,7,-1.61384186046512,"Loss"
2014-05-01,2014,"South","Florida","Office Supplies","Binders","Home Office","Standard Class",5,-3.5508,0.7,3,-0.71016,"Loss"
2014-05-01,2014,"East","Ohio","Office Supplies","Paper","Consumer","Standard Class",10,3.6288,0.2,2,0.36288,"Profit"
2014-05-01,2014,"South","Florida","Furniture","Furnishings","Home Office","Standard Class",221,-8.2764,0.2,6,-0.0374497737556561,"Loss"
2014-05-01,2014,"South","Florida","Furniture","Furnishings","Corporate","Standard Class",24,6.216,0.2,8,0.259,"Profit"
2014-05-01,2014,"South","Florida","Technology","Accessories","Corporate","Standard Class",2,0.7425,0.2,3,0.37125,"Profit"
2014-05-01,2014,"South","Florida","Office Supplies","Art","Home Office","Standard Class",16,4.8525,0.2,3,0.30328125,"Profit"
2014-05-01,2014,"South","Florida","Office Supplies","Labels","Home Office","Standard Class",5,1.6704,0.2,2,0.33408,"Profit"
2014-05-01,2014,"South","Florida","Office Supplies","Labels","Home Office","Standard Class",12,3.8844,0.2,3,0.3237,"Profit"
2014-05-01,2014,"West","California","Office Supplies","Binders","Home Office","Standard Class",23,7.553,0.2,5,0.328391304347826,"Profit"
2014-05-02,2014,"South","Arkansas","Technology","Accessories","Home Office","Standard Class",49,18.093,0,5,0.369244897959184,"Profit"
2014-05-02,2014,"South","Florida","Furniture","Tables","Consumer","Standard Class",933,-458.1468,0.45,4,-0.491046945337621,"Loss"
2014-05-02,2014,"South","Florida","Furniture","Bookcases","Consumer","First Class",314,-15.7176,0.2,3,-0.050056050955414,"Loss"
2014-05-02,2014,"South","Florida","Office Supplies","Labels","Consumer","First Class",5,1.4976,0.2,2,0.29952,"Profit"
2014-05-02,2014,"South","Florida","Furniture","Chairs","Consumer","Standard Class",2804,0,0.2,5,0,"Profit"
2014-05-02,2014,"South","Florida","Office Supplies","Supplies","Consumer","Standard Class",3,0.416,0.2,2,0.138666666666667,"Profit"
2014-05-03,2014,"West","California","Office Supplies","Paper","Consumer","Standard Class",16,7.065,0,5,0.4415625,"Profit"
2014-05-03,2014,"West","California","Office Supplies","Paper","Consumer","Standard Class",34,15.824,0,5,0.465411764705882,"Profit"
2014-05-03,2014,"West","California","Office Supplies","Art","Consumer","Standard Class",60,15.4752,0,3,0.25792,"Profit"
2014-05-03,2014,"East","New Jersey","Furniture","Furnishings","Corporate","Standard Class",130,12.993,0,3,0.0999461538461539,"Profit"
2014-05-03,2014,"West","California","Technology","Accessories","Corporate","Second Class",160,59.0372,0,4,0.3689825,"Profit"
2014-05-04,2014,"West","California","Office Supplies","Storage","Corporate","Second Class",763,45.8064,0,8,0.0600346002621232,"Profit"
2014-05-04,2014,"West","California","Office Supplies","Storage","Corporate","Second Class",70,19.4656,0,2,0.27808,"Profit"
2014-05-04,2014,"West","California","Office Supplies","Art","Consumer","Standard Class",23,6.6584,0,7,0.289495652173913,"Profit"
2014-05-04,2014,"West","California","Office Supplies","Paper","Consumer","Standard Class",26,12.4416,0,4,0.478523076923077,"Profit"
2014-05-04,2014,"East","Pennsylvania","Furniture","Tables","Corporate","Standard Class",373,-112.041,0.4,5,-0.300378016085791,"Loss"
2014-05-04,2014,"East","Pennsylvania","Office Supplies","Binders","Corporate","Standard Class",64,-44.94,0.7,5,-0.7021875,"Loss"
2014-05-04,2014,"East","Pennsylvania","Office Supplies","Binders","Corporate","Standard Class",26,-17.592,0.7,4,-0.676615384615385,"Loss"
2014-05-04,2014,"East","Pennsylvania","Furniture","Furnishings","Corporate","Standard Class",32,7.3008,0.2,2,0.22815,"Profit"
2014-05-04,2014,"East","Pennsylvania","Office Supplies","Fasteners","Corporate","Standard Class",8,2.8,0.2,2,0.35,"Profit"
2014-05-05,2014,"West","California","Office Supplies","Paper","Corporate","Standard Class",18,8.4528,0,3,0.4696,"Profit"
2014-05-05,2014,"West","California","Office Supplies","Appliances","Consumer","Second Class",243,72.948,0,2,0.300197530864197,"Profit"
2014-05-05,2014,"South","Virginia","Office Supplies","Paper","Consumer","Standard Class",9,4.0995,0,1,0.4555,"Profit"
2014-05-05,2014,"South","Virginia","Office Supplies","Paper","Consumer","Standard Class",32,15.552,0,5,0.486,"Profit"
2014-05-05,2014,"South","Virginia","Office Supplies","Storage","Consumer","Standard Class",571,165.7176,0,4,0.290223467600701,"Profit"
2014-05-05,2014,"South","Virginia","Office Supplies","Storage","Consumer","Standard Class",17,4.5657,0,1,0.268570588235294,"Profit"
2014-05-05,2014,"East","Pennsylvania","Office Supplies","Binders","Corporate","Standard Class",9,-7.5168,0.7,3,-0.8352,"Loss"
2014-05-05,2014,"East","Pennsylvania","Office Supplies","Binders","Corporate","Standard Class",2,-1.5414,0.7,2,-0.7707,"Loss"
2014-05-05,2014,"East","Ohio","Office Supplies","Binders","Consumer","Standard Class",2,-1.9275,0.7,1,-0.96375,"Loss"
2014-05-05,2014,"West","California","Furniture","Tables","Corporate","Standard Class",301,11.2839,0.2,1,0.0374880398671096,"Profit"
2014-05-05,2014,"West","California","Technology","Phones","Corporate","Standard Class",184,20.6955,0.2,5,0.112475543478261,"Profit"
2014-05-06,2014,"West","California","Office Supplies","Envelopes","Consumer","Standard Class",23,11.58,0,2,0.503478260869565,"Profit"
2014-05-06,2014,"East","New York","Office Supplies","Paper","Consumer","Same Day",7,3.2064,0,1,0.458057142857143,"Profit"
2014-05-06,2014,"South","Georgia","Office Supplies","Binders","Corporate","Standard Class",35,15.525,0,3,0.443571428571429,"Profit"
2014-05-06,2014,"West","Colorado","Furniture","Bookcases","Consumer","First Class",90,-152.9847,0.7,3,-1.69983,"Loss"
2014-05-06,2014,"West","Colorado","Office Supplies","Binders","Consumer","First Class",10,-7.3232,0.7,8,-0.73232,"Loss"
2014-05-06,2014,"West","Colorado","Office Supplies","Envelopes","Consumer","First Class",21,7.434,0.2,9,0.354,"Profit"
2014-05-07,2014,"West","California","Office Supplies","Appliances","Consumer","Second Class",153,41.2938,0,3,0.269894117647059,"Profit"
2014-05-07,2014,"East","New York","Office Supplies","Labels","Consumer","First Class",59,29.6,0,4,0.501694915254237,"Profit"
2014-05-07,2014,"South","Virginia","Office Supplies","Art","Consumer","First Class",55,18.0378,0,6,0.32796,"Profit"
2014-05-07,2014,"Central","Texas","Furniture","Bookcases","Corporate","Standard Class",623,-119.1918,0.32,7,-0.191319101123596,"Loss"
2014-05-07,2014,"Central","Texas","Office Supplies","Binders","Corporate","Standard Class",11,-18.802,0.8,10,-1.70927272727273,"Loss"
2014-05-07,2014,"South","North Carolina","Office Supplies","Binders","Consumer","Same Day",69,-52.5481,0.7,11,-0.761566666666667,"Loss"
2014-05-07,2014,"South","North Carolina","Office Supplies","Labels","Consumer","Same Day",122,39.689,0.2,5,0.325319672131148,"Profit"
2014-05-07,2014,"South","North Carolina","Technology","Phones","Consumer","Same Day",627,70.5564,0.2,4,0.11253014354067,"Profit"
2014-05-07,2014,"West","Arizona","Office Supplies","Paper","Consumer","Standard Class",84,27.4352,0.2,4,0.326609523809524,"Profit"
2014-05-07,2014,"Central","Illinois","Technology","Accessories","Consumer","Standard Class",192,28.7952,0.2,4,0.149975,"Profit"
2014-05-07,2014,"Central","Illinois","Technology","Accessories","Home Office","Standard Class",409,76.6395,0.2,7,0.187382640586797,"Profit"
2014-05-07,2014,"Central","Illinois","Office Supplies","Art","Home Office","Standard Class",6,0.6408,0.2,3,0.1068,"Profit"
2014-05-07,2014,"Central","Texas","Office Supplies","Storage","Corporate","Standard Class",773,-57.951,0.2,5,-0.0749689521345407,"Loss"
2014-05-08,2014,"Central","Michigan","Furniture","Chairs","Corporate","Standard Class",1459,423.0085,0,5,0.289930431802605,"Profit"
2014-05-08,2014,"Central","Michigan","Furniture","Chairs","Corporate","Standard Class",477,119.2,0,2,0.249895178197065,"Profit"
2014-05-08,2014,"Central","Michigan","Furniture","Chairs","Corporate","Standard Class",27,7.4592,0,1,0.276266666666667,"Profit"
2014-05-08,2014,"West","California","Technology","Accessories","Home Office","Standard Class",80,28.7964,0,1,0.359955,"Profit"
2014-05-08,2014,"Central","Michigan","Office Supplies","Appliances","Corporate","Standard Class",87,18.4604,0.1,2,0.212188505747126,"Profit"
2014-05-08,2014,"West","California","Technology","Phones","Consumer","Standard Class",420,52.493,0.2,7,0.124983333333333,"Profit"
2014-05-09,2014,"West","California","Office Supplies","Appliances","Consumer","Second Class",81,22.7024,0,4,0.280276543209877,"Profit"
2014-05-09,2014,"East","Pennsylvania","Furniture","Chairs","Corporate","Standard Class",128,-23.7822,0.3,3,-0.1857984375,"Loss"
2014-05-09,2014,"East","Ohio","Furniture","Chairs","Consumer","Standard Class",48,-2.0568,0.3,2,-0.04285,"Loss"
2014-05-09,2014,"Central","Texas","Office Supplies","Paper","Corporate","Second Class",41,14.5152,0.2,8,0.354029268292683,"Profit"
2014-05-09,2014,"West","California","Technology","Copiers","Home Office","Standard Class",3360,1049.985,0.2,6,0.312495535714286,"Profit"
2014-05-10,2014,"West","Washington","Office Supplies","Storage","Home Office","First Class",104,26.07,0,3,0.250673076923077,"Profit"
2014-05-10,2014,"West","Washington","Office Supplies","Storage","Home Office","First Class",67,2.6784,0,4,0.0399761194029851,"Profit"
2014-05-10,2014,"West","Washington","Furniture","Tables","Home Office","First Class",287,63.107,0,1,0.219885017421603,"Profit"
2014-05-10,2014,"West","Washington","Technology","Accessories","Home Office","First Class",200,87.9912,0,2,0.439956,"Profit"
2014-05-10,2014,"South","North Carolina","Furniture","Chairs","Corporate","First Class",207,25.875,0.2,3,0.125,"Profit"
2014-05-10,2014,"South","North Carolina","Office Supplies","Envelopes","Corporate","First Class",65,22.0158,0.2,3,0.338704615384615,"Profit"
2014-05-10,2014,"West","Washington","Office Supplies","Binders","Home Office","First Class",148,46.225,0.2,5,0.312331081081081,"Profit"
2014-05-12,2014,"East","New York","Office Supplies","Art","Consumer","Second Class",44,12.7368,0,3,0.289472727272727,"Profit"
2014-05-12,2014,"West","Washington","Office Supplies","Labels","Consumer","Same Day",38,17.6673,0,3,0.464928947368421,"Profit"
2014-05-12,2014,"West","Washington","Office Supplies","Paper","Consumer","Same Day",37,16.848,0,6,0.455351351351351,"Profit"
2014-05-12,2014,"Central","Texas","Furniture","Furnishings","Home Office","Standard Class",8,-6.9965,0.6,1,-0.8745625,"Loss"
2014-05-12,2014,"West","Arizona","Furniture","Bookcases","Corporate","First Class",210,-356.9643,0.7,7,-1.69983,"Loss"
2014-05-12,2014,"West","Washington","Office Supplies","Binders","Consumer","Same Day",26,9.4366,0.2,2,0.362946153846154,"Profit"
2014-05-12,2014,"Central","Texas","Office Supplies","Art","Home Office","Standard Class",5,0.5904,0.2,2,0.11808,"Profit"
2014-05-12,2014,"Central","Texas","Office Supplies","Paper","Home Office","Standard Class",7,2.14,0.2,2,0.305714285714286,"Profit"
2014-05-12,2014,"Central","Texas","Office Supplies","Storage","Home Office","Standard Class",74,-14.8832,0.2,2,-0.201124324324324,"Loss"
2014-05-13,2014,"West","California","Office Supplies","Appliances","Corporate","Standard Class",8,2.0979,0,1,0.2622375,"Profit"
2014-05-13,2014,"West","California","Office Supplies","Supplies","Corporate","Standard Class",239,4.7724,0,2,0.0199682008368201,"Profit"
2014-05-13,2014,"East","Massachusetts","Office Supplies","Paper","Consumer","Standard Class",88,42.048,0,5,0.477818181818182,"Profit"
2014-05-13,2014,"East","New Jersey","Office Supplies","Labels","Consumer","Second Class",6,2.9568,0,2,0.4928,"Profit"
2014-05-13,2014,"East","New Jersey","Office Supplies","Supplies","Consumer","Second Class",17,4.42,0,2,0.26,"Profit"
2014-05-13,2014,"East","New Jersey","Technology","Accessories","Consumer","Second Class",87,34.96,0,5,0.40183908045977,"Profit"
2014-05-13,2014,"East","New Jersey","Furniture","Furnishings","Consumer","Second Class",43,15.426,0,5,0.358744186046512,"Profit"
2014-05-13,2014,"Central","Texas","Office Supplies","Binders","Corporate","Second Class",34,-53.072,0.8,4,-1.56094117647059,"Loss"
2014-05-13,2014,"East","Ohio","Office Supplies","Labels","Consumer","Standard Class",6,1.9926,0.2,2,0.3321,"Profit"
2014-05-13,2014,"East","Ohio","Office Supplies","Art","Home Office","Standard Class",10,1.1556,0.2,3,0.11556,"Profit"
2014-05-13,2014,"Central","Texas","Office Supplies","Storage","Corporate","Second Class",128,-15.99,0.2,5,-0.124921875,"Loss"
2014-05-13,2014,"West","California","Office Supplies","Binders","Corporate","Standard Class",19,6.4692,0.2,4,0.340484210526316,"Profit"
2014-05-13,2014,"West","California","Furniture","Tables","Corporate","Standard Class",285,-10.7055,0.2,5,-0.0375631578947368,"Loss"
2014-05-14,2014,"West","California","Office Supplies","Labels","Home Office","Standard Class",58,27.4856,0,8,0.473889655172414,"Profit"
2014-05-14,2014,"East","Delaware","Office Supplies","Binders","Home Office","Second Class",300,149.76,0,9,0.4992,"Profit"
2014-05-14,2014,"Central","Indiana","Office Supplies","Binders","Corporate","Standard Class",915,411.7365,0,3,0.449985245901639,"Profit"
2014-05-14,2014,"Central","Indiana","Office Supplies","Envelopes","Corporate","Standard Class",181,81.432,0,2,0.449900552486188,"Profit"
2014-05-14,2014,"Central","Indiana","Office Supplies","Paper","Corporate","Standard Class",15,7.3206,0,3,0.48804,"Profit"
2014-05-14,2014,"Central","Indiana","Office Supplies","Storage","Corporate","Standard Class",530,95.4612,0,2,0.180115471698113,"Profit"
2014-05-14,2014,"Central","Indiana","Technology","Phones","Corporate","Standard Class",588,158.7519,0,3,0.269986224489796,"Profit"
2014-05-14,2014,"East","Pennsylvania","Furniture","Chairs","Home Office","Standard Class",458,-124.431,0.3,5,-0.271683406113537,"Loss"
2014-05-14,2014,"South","Tennessee","Office Supplies","Appliances","Corporate","Standard Class",21,2.3364,0.2,2,0.111257142857143,"Profit"
2014-05-15,2014,"East","New York","Office Supplies","Storage","Consumer","Standard Class",23,5.8708,0,2,0.255252173913044,"Profit"
2014-05-15,2014,"West","Washington","Office Supplies","Paper","Corporate","Standard Class",440,206.8893,0,9,0.470202954545455,"Profit"
2014-05-15,2014,"West","Washington","Office Supplies","Supplies","Corporate","Standard Class",64,1.932,0,5,0.0301875,"Profit"
2014-05-15,2014,"East","Maryland","Office Supplies","Art","Corporate","First Class",37,9.3,0,5,0.251351351351351,"Profit"
